title,date,url,content,parsed_date,year,month,year_month,region,districts,sentiment_score,positive_count,negative_count,sentiment_label
"""철근누락 축소발표, 책임 묻겠다"" 당일…LH 임원 4명 면직처분",2023.08.11 20:40,https://www.joongang.co.kr/article/25184219,"이한준 한국토지주택공사(LH) 사장이 '철근 누락' 아파트 단지를 축소 발표한 데 대한 책임을 물어 LH 임원 4명을 의원면직 처리했다. 11일 오전 긴급 기자회견을 열고 LH를 근본적으로 혁신하겠다며 전체 임원으로부터 사직서를 받았다고 밝힌 지 수 시간 만의 사표를 수리한 것이다. 앞서 이 사장은 이날 서울 강남구 LH서울지역본부에서 긴급 기자회견에서 열고 ""지하주차장에 무량판 구조가 적용된 102개 단지 가운데 전단보강근(보강 철근)이 누락된 단지가 기존에 발표한 15개 단지를 포함해 총 20개 단지로 확인됐다""고 밝혔다.",2023-08-11,2023,8,2023-08,강남구,강남구,0.0,0,0,중립
"50억 준대도 1년째 안 판다, 두 동짜리 여의도서울의 반전유료 전용",2023.08.21 15:41,https://www.joongang.co.kr/article/25186168,"전체의 45%인 244명이 여의도 서울아파트에 투표해 압구정 현대를 꼽은 표(300명, 55%)와 큰 차이가 나지 않았던 겁니다. 여의도 서울에서 30년 넘게 살았다는 70대 주민 A씨는 ""1990년쯤만 해도 여기(여의도 서울) 50평 살 돈으로 압구정 현대와 반포주공아파트 30~40평대를 한 채씩 살 수 있었다""고 말했습니다. 한 정비업계 관계자는 ""여의도 서울은 재건축 후에도 대형 평수로만 구성될 것""이라며 ""압구정동 아파트도 중소형 평수를 배치할 수밖에 없는데, 이를 고려하면 엄청난 장점""이라고 설명했습니다.",2023-08-21,2023,8,2023-08,강남구,"강남구, 서초구",1.0,1,0,긍정
'래대팰' 집주인 7억 돌려줬다…서울 갱신계약 41%가 역전세,2023.08.23 17:19,https://www.joongang.co.kr/article/25186821,"올해 서울에서 아파트 전세 재계약을 체결한 집주인 열 명 중 4명 이상이 강씨처럼 2년 전 계약 때보다 전셋값이 하락한 ‘역(逆)전세’로 보증금 일부를 세입자에게 돌려준 것으로 확인됐다. 전체 전세 계약 가운데 기존 세입자와 재계약한 갱신계약은 2만7382건(28.1%)인데, 갱신계약의 40.9%(1만1212건)는 2년 전보다 낮은 가격에 재계약하면서 집주인이 세입자에게 보증금 일부를 돌려준 것으로 확인됐다. 강남구 대치동 대치선경 전용 117.7㎡의 집주인은 2021년 5월 보증금 18억5000만원에 전세계약을 맺었지만, 2년 뒤인 올해 5월 11억원에 계약을 갱신하며 세입자에게 7억5000만원을 돌려준 것으로 확인됐다.",2023-08-23,2023,8,2023-08,강남구,강남구,-1.0,0,2,부정
재건축은 꿈도 못꾸는데…용적률 500% 뚫은 이곳유료 전용,2023.08.23 16:17,https://www.joongang.co.kr/article/25186790,서초구·송파구에 따르면 3종 주거지역에서 리모델링을 추진하는 총 22개 단지 중 20개 단지 용적률이 3종 주거지역 법적상한인 300%를 초과했습니다. 3종 주거지역에서 기존 용적률이 300%가 넘는 아파트가 재건축하게 되면 용적률이 300% 이하로 낮아져 집이 줄어 사업성이 ‘마이너스’가 됩니다. 기존 부지 1000㎡에서 용적률 300%로 재건축이나 리모델링하는 경우 재건축이 10%인 100㎡를 기부채납하면 대지면적이 900㎡로 줄어 재건축 연면적이 2700㎡이지만 리모델링은 대지면적 감소 없이 3000㎡가 됩니다.,2023-08-23,2023,8,2023-08,서초구,"서초구, 송파구",1.0,1,0,긍정
서울 전세갱신 10집 중 4집 역전세…평균 1.2억 내줬다,2023.08.24 00:03,https://www.joongang.co.kr/article/25186925,"올해 서울에서 아파트 전세 재계약을 한 집주인 열 명 중 네 명 이상이 강씨처럼 2년 전 계약 때보다 전셋값이 하락한 ‘역(逆)전세’로 보증금 일부를 세입자에게 돌려준 것으로 확인됐다. 전체 전세 계약 가운데 기존 세입자와 재계약한 갱신계약은 2만7382건(28.1%)인데, 갱신계약의 40.9%(1만1212건)는 2년 전보다 낮은 가격에 재계약하면서 집주인이 세입자에게 보증금 일부를 돌려줬다. 서초동의 한 공인중개사는 ""서초 지역의 경우 전셋값이 2년 전에 비해 크게 떨어져 역전세에 대한 집주인들의 걱정이 컸다""면서도 ""세입자와 집주인이 재계약 금액을 두고 갈등을 보인 사례가 일부 있었지만, 전반적으로 재계약이 잘 이뤄지고 있다""고 설명했다.",2023-08-24,2023,8,2023-08,서초구,서초구,-1.0,0,2,부정
"소형조차도 10억 쥐는 반포, 분양 직전 711가구 사라졌다유료 전용",2023.08.30 16:13,https://www.joongang.co.kr/article/25188589,"반포에서 가장 잘나가는 아파트 시세가 3.3㎡당 1억원 이상입니다. 래미안원베일리는 2년여 전인 2021년 6월 분양 때 분양가가 3.3㎡당 5653만원이었습니다. 분양가와 시세 차이를 3.3㎡당 4000만원으로 잡으면 59㎡가 ‘10억 로또’, 84㎡는 ‘13억 로또’인 셈입니다.",2023-08-30,2023,8,2023-08,서초구,서초구,1.0,1,0,긍정
"84㎡가 반포 40억, 종로 20억…서울 '집값 허들' 연쇄 돌파",2023.08.31 18:00,https://www.joongang.co.kr/article/25188959,"전용 84㎡ 아파트 중에선 지난해 집값 하락기 이후 첫 40억원 돌파다. ‘국민 평형’인 전용 84㎡ 실거래가 기준으로 서초구 반포동에서 40억원을, 강남구 대치·개포동에선 30억원을 각각 재돌파하는 단지가 잇따른다. 지난 4월 18억2000만원에 거래됐던 동작구 흑석동 ‘아크로리버하임’(2019년 입주) 전용 84㎡는 지난 6월 22억5000만원에 손바뀜했다.",2023-08-31,2023,8,2023-08,강남구,"강남구, 서초구",0.0,1,1,중립
"국민평형이 46억 육박, 서울 집값 들썩인다",2023.09.01 00:03,https://www.joongang.co.kr/article/25189062,"전용 84㎡ 아파트 중에선 지난해 집값 하락기 이후 첫 40억원 돌파다. ‘국민 평형’인 전용 84㎡ 실거래가 기준으로 서초구 반포동에서 40억원을, 강남구 대치·개포동에선 30억원을 각각 재돌파하는 단지가 잇따른다. 지난 4월 18억2000만원에 거래됐던 동작구 흑석동 ‘아크로리버하임’(2019년 입주) 전용 84㎡는 지난 6월 22억5000만원에 손바뀜했다.",2023-09-01,2023,9,2023-09,강남구,"강남구, 서초구",0.0,1,1,중립
"‘삼박자’에 홀린 삼대가 산다, 60평 한강뷰 생길 장미 아파트유료 전용",2023.09.04 17:44,https://www.joongang.co.kr/article/25189854,"실제 잠실 재건축 최대어로 꼽히는 잠실주공 5단지와 비교해 장미아파트 재건축의 가장 큰 이점은 40평 이상 대형 평형이 많다는 점입니다. 박합수 건국대 부동산대학원 겸임교수는 ""잠실주공 5단지가 재건축 사업성이 크긴 하지만 조합원 추가분담금 문제 때문에 60평 이상 대형 평수 물량을 배정하기는 물리적으로 한계가 있다""며 ""이에 비해 장미아파트는 기존에 대형 평수가 많은 만큼 한강을 조망할 수 있는 60평 이상 아파트가 들어서는 셈이고, 이는 자산가들의 선호로 이어질 것으로 보인다""고 분석했습니다. 다만 잠실주공 5단지는 잠실역 사거리와 맞닿아 있어 광역 중심에 속해 일부 종 상향이 가능했지만 장미아파트는 잠실역 사거리에서 다소 떨어져 있다 보니 종 상향이 쉽지는 않을 거란 예상도 있습니다.",2023-09-04,2023,9,2023-09,송파구,송파구,1.0,1,0,긍정
"강남서 '청약대어' 쏟아진다더니…올해 분양 0가구, 무슨 일",2023.09.05 16:54,https://www.joongang.co.kr/article/25190147,"서울 강남 3구(강남·서초·송파구) 아파트 분양 일정이 무더기로 연기되고 있다. 서초구 방배동 ‘래미안 원페를라’는 조합원 재분양 신청, 관리처분 변경인가 등으로 연내 분양 계획이 무산됐고, 서초구 잠원동 ‘신반포메이플자이’는 공사비 증액 문제가 불거져 분양 일정이 연기됐다. 박합수 건국대 겸임교수는 ""시장 상황이 좋아진다는 전제 아래 분양 일정이 늦춰지면 분양가가 3.3㎡당 몇백만원 더 오를 수 있다""며 ""수요자 입장에선 자금 부담이 커지는 것""이라고 했다.",2023-09-05,2023,9,2023-09,서초구,"서초구, 송파구",1.0,2,0,긍정
‘청약 대어’ 쏟아진다더니…강남3구 분양 줄줄이 연기,2023.09.06 00:03,https://www.joongang.co.kr/article/25190280,"서울 강남 3구(강남·서초·송파구) 아파트 분양 일정이 무더기로 연기되고 있다. 서초구 방배동 ‘래미안 원페를라’는 조합원 재분양 신청, 관리처분 변경인가 등으로 연내 분양 계획이 무산됐고, 서초구 잠원동 ‘신반포메이플자이’는 공사비 증액 문제가 불거져 분양 일정이 연기됐다. 박합수 건국대 겸임교수는 ""시장 상황이 좋아진다는 전제 아래 분양 일정이 늦춰지면 분양가가 3.3㎡당 몇백만원 더 오를 수 있다""며 ""수요자 입장에선 자금 부담이 커지는 것""이라고 했다.",2023-09-06,2023,9,2023-09,서초구,"서초구, 송파구",1.0,2,0,긍정
"원희룡 ""공공주택 발주 앞당긴다""…공급 위축 우려에 속도전",2023.09.06 16:32,https://www.joongang.co.kr/article/25190461,"원희룡 국토교통부 장관은 6일 서울 강남구 건설회관에서 기자들과 만나 ""연말까지 남은 3∼4개월 동안 공급 부족을 해소하지 못하느냐, 공급 최저점을 찍고 상승할 수 있도록 하느냐는 2∼3년 뒤 아주 큰 차이를 불러올 것""이라며 ""토지를 공급하고 인허가하는 부분, 공공에서 발주 물량을 당겨서 하는 부분 등 할 수 있는 것을 총동원해야 (상황을) 반전시킬 수 있다""고 말했다. 원 장관은 공공택지 내 공동주택용지를 건설사가 되팔 수 있도록 하는 방안에 대해선 ""토지 전매를 허용해야 하는 것 아니냐는 문제 제기가 나오는 것은 사실""이라면서도 허용 가능성을 일축했다. 그는 ""토지만 확보하면 몇백억의 수익을 확보할 수 있어 벌떼 입찰, 내부 담합 형태로 공공택지를 받은 건설사가 몇 년 새 수조 원의 성장을 이루는 업계 왜곡이 심각했다""며 ""공공주택용지 전매를 전반적으로 허용하거나, 계열사끼리 전매하는 것을 허용하는 건 있을 수 없는 일""이라고 말했다.",2023-09-06,2023,9,2023-09,강남구,강남구,1.0,2,0,긍정
강동·종로도 절반이 10억 넘었다…서울 아파트 매매가 ‘상향 평준화’,2023.09.07 00:02,https://www.joongang.co.kr/article/25190566,"6일 부동산 정보 제공업체 경제만랩이 국토교통부 실거래가 통계를 분석한 결과, 지난 1~7월 서울 아파트 거래 2만1629건 중 10억원 이상 거래는 8562건으로 39.6%를 차지했다. 올해 서울에서 10억원 이상 거래 비중이 가장 높은 자치구는 서초구로 89.3%에 달했다. 종로구(57.5%)와 강동구(53.9%)는 올해 처음으로 10억원 이상 거래 비중이 절반을 넘었다.",2023-09-07,2023,9,2023-09,서초구,서초구,0.0,0,0,중립
"고분양가에 목돈 마련 부담까지…후분양 단지, 청약할까 말까",2023.09.13 17:25,https://www.joongang.co.kr/article/25192194,"13일 오전 서울 동작구 상도동 ‘상도 푸르지오 클라베뉴’ 공사 현장. 그동안 청약 당첨자가 내는 분양대금으로 공사를 진행하는 ‘선(先)분양’이 대세였지만, 최근 아파트를 60% 이상 짓고 나서 분양하는 곳이 늘고 있다. 서울에선 ‘상도 푸르지오 클라베뉴’를 비롯해 서초구 반포동 ‘래미안 원펜타스’(12월)가 후분양으로 나오고, 경기도에선 광명시 ‘트리우스 광명’(10월), 화성시 ‘동탄 레이크파크 자연&e편한세상’(9월) 등이 분양된다.",2023-09-13,2023,9,2023-09,서초구,서초구,1.0,3,0,긍정
"""현기증에 구토""…물난리 개포자이, 이번엔 '굉음+진동' 파문 [영상]",2023.09.13 17:00,https://www.joongang.co.kr/article/25192181,새 아파트 입주를 시작한 지 석 달만인 지난 6월과 그 다음 달 단지 곳곳에 물이 차는 ‘물난리’가 났던 서울 강남구 개포동 개포자이 프레지던스(옛 개포주공 4단지 재건축·3375가구)가 이번에는 ‘소음’과 ‘진동’으로 시끄럽다. 개포자이 일부 입주민들은 ‘지열 냉난방 시스템’의 소음과 진동 때문에 정상적인 생활이 불가능할 정도라며 최근 전체 입주민에게 호소문을 올렸다. 입주민들은 지열 냉난방 시스템에 의한 소음외에도 일부 동에서 원인 모를 소음과 진동이 발생한다고 말한다.,2023-09-13,2023,9,2023-09,강남구,강남구,1.0,2,0,긍정
“추가분담금 90억? 내면 되지” 한강뷰 독차지한 압구정 그들유료 전용,2023.09.13 15:45,https://www.joongang.co.kr/article/25192150,"조합원은 한강을 내려다보는 큰 집을 배정받는 반면, 일반분양분·임대는 대부분 한강 조망권이 나오지 않고 주택형도 전용 85㎡ 이하 중소형입니다. 압구정 주민들이 1대1 재건축을 희망하면서 전용 85㎡ 이하가 다른 재건축 단지들보다 확 줄었고 일반분양분도 모두 85㎡ 이하로 정해졌습니다. 재건축 주택형이 큰 평형 위주이다 보니 압구정 재건축에 따른 주택공급 효과가 크지 않습니다.",2023-09-13,2023,9,2023-09,강남구,강남구,1.0,2,0,긍정
후분양이 좋다? 분양가 비싸고 수개월내 목돈마련 빠듯,2023.09.14 00:03,https://www.joongang.co.kr/article/25192304,"13일 오전 서울 동작구 상도동 ‘상도 푸르지오 클라베뉴’ 공사 현장. 그동안 청약 당첨자가 내는 분양대금으로 공사를 진행하는 ‘선(先)분양’이 대세였지만, 최근 아파트를 60% 이상 짓고 나서 분양하는 곳이 늘고 있다. 서울에선 ‘상도 푸르지오 클라베뉴’를 비롯해 서초구 반포동 ‘래미안 원펜타스’(12월)가 후분양으로 나오고, 경기도에선 광명시 ‘트리우스 광명’(10월), 화성시 ‘동탄 레이크파크 자연&e편한세상’(9월) 등이 분양된다.",2023-09-14,2023,9,2023-09,서초구,서초구,1.0,3,0,긍정
"""27년 기다렸다"" 8개월새 6억 뛴 은마아파트…환호성, 무슨 일",2023.09.27 12:05,https://www.joongang.co.kr/article/25195964,서울 강남 재건축 아파트의 상징인 대치동 은마아파트가 재건축 추진 27년 만에 조합을 설립하게 됐다. 그런 중 지난해 10월 은마아파트 재건축 계획안이 서울시 심의를 통과하면서 이후 12년간 답보 상태였던 재건축이 급물살을 타게 됐다. 조합 설립을 앞두고 매수가 몰린 건 조합설립인가에 따라 은마아파트의 조합원 지위 양도가 제한되기 때문이다.,2023-09-27,2023,9,2023-09,강남구,강남구,1.0,2,0,긍정
"""갭투자 못 해도 괜찮아"" 수억 뛴 '압여목성' 막차까지 탄다, 왜",2023.09.30 05:00,https://www.joongang.co.kr/article/25196313,"특히 서울 강남구 압구정동, 영등포구 여의도동, 양천구 목동, 성동구 성수동 등 이른바 '압여목성'에서 최고가 거래가 속출하고 있다. 특히 목동신시가지5단지 전용 142㎡는 지난 21일 32억원(3층)에 거래되며 지난달 23일 30억원(8층)보다 2억원이 더 올라 역대 최고가를 기록했다. 한 부동산 중개업계 관계자는 ""재건축 아파트 투기 억제를 위해 제도가 도입됐지만, 상가, 오피스 등의 거래에도 그대로 적용돼 거래가 급속도로 위축되는 상황""이라고 설명했다.",2023-09-30,2023,9,2023-09,강남구,강남구,1.0,2,0,긍정
“죽기 전 재건축 누려 보자” 헬리오 넘어설 훼밀리 무기유료 전용,2023.10.02 17:05,https://www.joongang.co.kr/article/25196534,"아파트 분양가는 전용 84㎡(32평)가 약 3700만원, 전용 117㎡(43평) 5778만원, 전용 136㎡(49평) 6618만원, 전용 158㎡(56평) 7619만원, 전용 192㎡(68평)가 9157만원이었습니다. 1990년 8월 기준 올림픽훼밀리 전용 192㎡(68평) 매매가격은 6억8000만원대로, 과거 압구정 현대·서초 삼풍과 함께 고가 아파트 대명사였던 ‘아시아선수촌’ 전용 178㎡(66평, 7억8000만원) 몸값과 1억원 차이에 불과했습니다. 올림픽훼밀리의 대지지분은 전용 84㎡(32평)가 14.4~14.6평, 전용 117㎡(43평) 19.4평, 전용 136㎡(49평) 22.2평, 전용 158㎡(56평) 25.6평, 전용 192㎡(68평)가 30.6평입니다.",2023-10-02,2023,10,2023-10,강남구,강남구,1.0,2,0,긍정
"삼성물산·전자와 손잡은 더팰리스73, 반포의 주거명작으로 우뚝",2023.10.10 11:17,https://www.joongang.co.kr/article/25198193,"이 두 단지가 있는 반포에 삼성물산이 국내 최고급 주거단지를 짓는다. 옛 쉐라톤 팔래스 강남 호텔이 있던 자리에 ‘더 팰리스 73’이라는 최고급 주거단지를 조성하고 있는 더랜드는 이 단지의 시공사로 삼성물산 건설부문을 선정했다고 10일 밝혔다. 더랜드 관계자는 ""사업지 인근 반포 '래미안 퍼스티지', '래미안 원베일리'로 이어지는 삼성 스카이라인을 완성하고 그에 따른 시너지 효과도 거둘 최상의 조합이 탄생된 것""이라며, ""특히 삼성전자와는 상생∙경영책임을 강화하고 기업의 사회적 책임을 다하기 위하는 사회공헌 활동사업도 공동 협력키로 했다""고 밝혔다.",2023-10-10,2023,10,2023-10,서초구,서초구,0.0,0,0,중립
"30대가 2년새 시세차익 63억…올해 유난히 많다, 초고가 거래유료 전용",2023.10.18 16:49,https://www.joongang.co.kr/article/25200333,전체 거래 건수 대비 비율은 올해 4%로 2021년(3.6%)보다 오히려 높습니다. 지난 8월 거래된 파르크한남 268㎡의 180억원은 신고가이기도 하면서 직전 최고가 대비 가장 큰 상승 폭을 나타냈습니다. 직전 최고가 대비 상승액 기준으로 보면 파르크한남 268㎡에 이어 강남구 청담동 동양파라곤 224㎡가 2017년 7월 38억5000만원에서 4월 68억원으로 29억5000만원 상승했습니다.,2023-10-18,2023,10,2023-10,강남구,강남구,1.0,2,0,긍정
"이휘재, 최소 60억 벌었다…요즘 쌍둥이랑 뭐하나 했더니",2023.10.22 11:09,https://www.joongang.co.kr/article/25201229,방송인 이휘재가 최근 빌라를 매각해 60억원대의 시세차익을 남긴 것으로 전해졌다. 지난 20일 비즈한국에 따르면 이휘재는 서울 강남구 청담동 효성빌라 2동의 복층 세대(전용면적 69평형)를 90억2690만여원에 최근 매각했다. 다만 1998년 청담동 삼익아파트의 매매가가 1억7500만원이었던 점을 고려해 최소 60억원 이상의 시세차익을 남겼을 것으로 예측했다.,2023-10-22,2023,10,2023-10,강남구,강남구,0.0,0,0,중립
2호선 누르고 1위…몽촌토성 21% 등 8호선 집값 가장 많이 올랐다,2023.10.23 11:41,https://www.joongang.co.kr/article/25201472,"올해 역세권 아파트값이 가장 많이 오른 수도권 전철 노선은 8호선인 것으로 나타났다. 23일 부동산 플랫폼 직방에 따르면 지난달 말 기준 8호선 역세권(단지 경계에서 역까지 500m 이내) 아파트의 매매가격지수는 지난해 말보다 14.2% 올랐다. 2호선 중에선 잠실새내역(19.5%)의 상승률이 가장 높았고, 잠실나루역(19.5%), 양천구청역(18.4%), 신답역(18%), 한양대역(17.8%) 순이었다.",2023-10-23,2023,10,2023-10,송파구,송파구,1.0,1,0,긍정
"8호선 인근 아파트값, 올해 역세권 중 가장 많이 올랐다",2023.10.24 00:02,https://www.joongang.co.kr/article/25201663,"올해 역세권 아파트값이 가장 많이 오른 수도권 전철 노선은 8호선인 것으로 나타났다. 23일 부동산 플랫폼 직방에 따르면 지난달 말 기준 8호선 역세권(단지 경계에서 역까지 500m 이내) 아파트의 매매가격지수는 지난해 말보다 14.2% 올랐다. 2호선 중에선 잠실새내역(19.5%)의 상승률이 가장 높았고, 잠실나루역(19.5%), 양천구청역(18.4%), 신답역(18%), 한양대역(17.8%) 순이었다.",2023-10-24,2023,10,2023-10,송파구,송파구,1.0,1,0,긍정
재건축 바람 솔솔…올 서울서 아파트값 유일하게 오른 이 지역,2023.10.25 07:40,https://www.joongang.co.kr/article/25202080,송파구가 올해 서울에서 아파트값이 오른 유일한 지역으로 조사됐다. 25일 부동산 리서치 업체 리얼투데이가 KB부동산의 아파트 매매가 통계를 분석한 결과에 따르면 지난 9월 기준 연초 대비 전국 아파트 매매가 변동률은 -4.89%로 집계됐다. 이 기간 서울의 아파트 매매가 변동률은 -4.44%로 전국 평균과 유사했다.,2023-10-25,2023,10,2023-10,송파구,송파구,1.0,1,0,긍정
5억 날린 30대 영끌족 울 때…‘10억 대박’ 쥔 헬리오 그들유료 전용,2023.10.25 15:25,https://www.joongang.co.kr/article/25202174,"입주 후 매머드급 위용만큼 인기를 끌다 2021년 말 이후 금리 급등 직격탄을 맞아 수억원을 손해보고 되파는 손절매가 잇따랐습니다. 올해 아파트 매매 거래량이 지난해 전체 대비 서울 140%, 송파구 240% 늘어났습니다. 송파구 전체로 보면 매수자 지역이 같은 송파구가 36%, 서울시내 다른 구가 34%, 서울 이외가 30%입니다.",2023-10-25,2023,10,2023-10,송파구,송파구,0.6,4,1,긍정
'미니 신도시' 개포동에 희소가치 높은 소형 아파트 신규 분양,2023.10.27 14:24,https://www.joongang.co.kr/article/25202790,"공급 가뭄이 심한 강남 요지에 희소가치가 높은 알짜 소형 주거상품이 올해 첫 신규 분양한다. 대우건설은 자회사 대우에스티를 통해 다음 달 서울 강남구에서 '대치 푸르지오 발라드'를 분양할 예정이라고 27일 밝혔다. 대치동 일대에서 개포우성·선경·한보미도맨션 등 대규모 재건축이 진행될 예정이고, 개포동은 대규모 브랜드 단지가 밀집한 신도시로 형성되고 있다.",2023-10-27,2023,10,2023-10,강남구,강남구,1.0,2,0,긍정
"""추가 공사비 2168억원 달라""…재건축 가로막는 ‘공사비 갈등’",2023.11.01 17:36,https://www.joongang.co.kr/article/25204022,"1일 부동산 업계 등에 따르면 2678가구를 짓는 ‘잠실 진주아파트’ 재건축 사업의 시공사인 삼성물산과 HDC현대산업개발은 지난 8월 재건축조합에 평당 공사비를 660만원에서 898만원으로 인상해 달라고 요청했다. 시공사 측은 문화재 발굴 등으로 지연이 발생했고, 공사원가 급등, 설계변경에 따른 추가 공사비 발생 등으로 공사비 인상과 공사 기간 연장이 불가피하다는 입장이다. 한 조합원은 ""높은 공사비 인상과 공사 기간 연장을 받아들일 수 없어 집행부에 시공사와 강력한 협상을 요청한 상황""이라며 ""모든 인상 요인을 조합원에게 떠넘기는 건 황당한 요구""라고 말했다.",2023-11-01,2023,11,2023-11,송파구,송파구,1.0,3,0,긍정
11월 전국 아파트 4만 가구 분양…알짜 분양 단지는 어디,2023.11.01 14:11,https://www.joongang.co.kr/article/25203928,올해 상반기 부동산 시장이 침체되며 미뤄진 분양 물량이 하반기 들어 쏟아지고 있다. 송파구 문정동 ‘힐스테이트e편한세상문정’(1265가구)으로 일반분양 물량은 49㎡·59㎡·74㎡ 타입 299가구다. 송파구 아파트를 동대문구 아파트 가격으로 분양받을 수 있는 셈이다.,2023-11-01,2023,11,2023-11,송파구,송파구,0.0,1,1,중립
"건산연 “내년 집값 2% 하락, 전셋값 2% 상승” 전망",2023.11.01 17:28,https://www.joongang.co.kr/article/25204018,"김성환 한국건설산업연구원 부연구위원은 1일 서울 강남구 건설회관에서 열린 ‘2024년 건설·부동산 경기 전망 세미나’에서 ""내년에는 정책 대출을 포함해 전반적으로 대출 경직성이 강화되고, 고금리 장기화가 예상되면서 주택 시장이 다시금 하락 반전할 것""이라고 내다봤다. 김 부연구위원은 먼저 ""올해 3분기까지 시장 흐름은 연초 최저가 매물이 소진되며 저점을 보인 후 특례보금자리론, 장기 주택담보대출 등 주택 시장에 유동성이 예상보다 크게 공급돼 수도권을 중심으로 상승세가 나타났다""고 분석했다. 김 부연구위원은 ""구매 심리가 회복되긴 했지만 연초 대비 부담스러운 가격 수준, 고금리 장기화 우려, 대출 축소, 경기 둔화 등의 영향으로 올해 수준의 거래량이 내년까지 지속되긴 어려울 것""이라고 말했다.",2023-11-01,2023,11,2023-11,강남구,강남구,-0.2,2,3,부정
원자잿값·인건비 인상에 고금리까지…재건축이 멈춰선다,2023.11.02 00:02,https://www.joongang.co.kr/article/25204123,"서울 송파구 신천동 ‘잠실 진주아파트’ 재건축 사업이 공사비를 둘러싼 조합과 시공사 간 갈등으로 표류하고 있다. 1일 부동산 업계 등에 따르면 2678가구를 짓는 ‘잠실 진주아파트’ 재건축 사업의 시공사인 삼성물산과 HDC현대산업개발은 지난 8월 재건축조합에 3.3㎡당 공사비를 660만원에서 898만원으로 인상해 달라고 요청했다. 한 조합원은 ""높은 공사비 인상 등을 받아들일 수 없어 집행부에 시공사와 강력한 협상을 요청한 상황""이라며 ""모든 인상 요인을 조합원에게 떠넘기는 건 황당한 요구""라고 말했다.",2023-11-02,2023,11,2023-11,송파구,송파구,0.3333333333333333,2,1,긍정
"""日에 롯폰기 힐스 모리미술관 있다면…"" 아트컨설팅 OKNP 대표의 꿈",2023.11.03 00:03,https://www.joongang.co.kr/article/25204425,"인터뷰 이옥경 OKNP 대표     토탈 아트 솔루션 제공 경험 풍부  운동선수 등 속속 미술시장 유입  강남권 예술 메카로 성장 가능성                                 맥도날드를 세계적 프랜차이즈 브랜드로 키워낸 레이 크록은 1974년 한 대학교 강연에서 자신이 부동산업에 종사한다고 밝혔다. 이 부회장이 최근 서울 서초구 반포동의 ‘더 팰리스 73’ 리테일 시설에 OKNP 갤러리 입점을 확정하고 토탈 아트 케어 서비스를 제공하는 갤러리를 운영하기로 한 것 역시 같은 맥락이다. OKNP는 더 팰리스 73 갤러리에서 다양한 전시 운영과 더불어 입주민들을 대상으로 아트테크를 포함한 전문적인 문화강좌나 문화체험 관련 프로그램을 진행할 예정이며 미술품 감정, 구매, 판매와 관련한 차별화된 토탈 아트 케어 서비스를 제공할 계획이다"".",2023-11-03,2023,11,2023-11,서초구,서초구,1.0,1,0,긍정
"부동산 800억 현금으로 샀다…당신네들, 직업이 뭡니까?유료 전용",2023.11.08 14:51,https://www.joongang.co.kr/article/25205704,그는 타워팰리스를 사서 들어가기 전에는 경기도 성남시 분당의 랜드마크 초고층 주상복합인 파크뷰에 살았습니다. 그해 9월 강남구 청담동 더펜트하우스청담 이전 공시가격 1위를 줄곧 차지하고 있던 서초구 서초동 트라움하우스 5차를 185억원에 대출 없이 구입했습니다. 지난해 9월 갤러리아포레 옆 초고층 주상복합인 아크로서울포레스트 47층 펜트하우스 264㎡를 130억원에 매입한 전지현은 타워팰리스와 함께 대표적인 강남 초고층 단지인 강남구 삼성동 아이파크 175㎡를 2005년 매입하기도 했습니다.,2023-11-08,2023,11,2023-11,강남구,"강남구, 서초구",-1.0,0,1,부정
"청담 그곳도 6채 중 1채 매물…거래 확 줄었다, 집값 하락 전조?",2023.11.09 16:48,https://www.joongang.co.kr/article/25206075,"9일 중앙일보가 포털사이트 네이버 부동산에 올라온 매물 정보를 지난 6~8일에 걸쳐 웹 크롤링 방식(웹사이트에서 정보 추출)으로 수집해 분석한 결과, 서울 아파트 182만2514가구 중 7만9004가구(4.33%·중복 매물 제외)가 네이버 부동산에 매물로 등록된 것으로 나타났다. 아실에 따르면 지난 3일 서울 아파트 매물 수는 8만452건을 기록했는데, 이는 관련 조사를 시작한 이래 가장 많은 수치다. 올해 초부터 집값 반등세가 나타나면서 매도자는 조금이라도 더 비싼 가격에 판매하려고 하지만, 매수자는 올해 초 급매물 가격에 집을 사길 희망한다는 것이다.",2023-11-09,2023,11,2023-11,강남구,강남구,-0.3333333333333333,1,2,부정
女농구 전주원 186억 대박…청담동 꼬마빌딩 242억에 팔았다,2023.11.09 19:00,https://www.joongang.co.kr/article/25206131,이 건물은 전주원 부부가 구입해 재건축한 꼬마빌딩이다. 전주원 부부는 이전에 살던 구의동 아파트를 팔고 이 건물 4층 주택으로 들어와 살았다. 전주원 부부의 건물을 구입한 사람은 이동혁 전 고려해운 회장으로 나타났다.,2023-11-09,2023,11,2023-11,강남구,강남구,1.0,1,0,긍정
